id,post,reply,comment,time_comment,sentiment_results,sentiment,confidence,score,entity_post,entity_comment
17,Static fire test complete – targeting Saturday August 28 at 3 37 a m EDT for Falcon 9 launch of Dragon’s 23rd cargo resupply mission to the station →,1756,Station Don‘t forget to take a cat with you Space suit fits and is ready for duty Made in Germany Everybody already knows our doxxed CEO and the doxxed cat behind our story USDT and much more is on our roadmap sarahxz,2021-08-26,"{'sentiment': '5 stars', 'confidence': 0.5823646187782288, 'score': 5}",5 stars,0.5823646187782288,5,"Falcon,ORG|Dragon’s 23rd,ORG","USDT,ORG|Germany,GPE"
17,Static fire test complete – targeting Saturday August 28 at 3 37 a m EDT for Falcon 9 launch of Dragon’s 23rd cargo resupply mission to the station →,1756,Station,2021-08-26,"{'sentiment': '4 stars', 'confidence': 0.2769604027271271, 'score': 4}",4 stars,0.2769604027271271,4,"Falcon,ORG|Dragon’s 23rd,ORG",
17,Static fire test complete – targeting Saturday August 28 at 3 37 a m EDT for Falcon 9 launch of Dragon’s 23rd cargo resupply mission to the station →,1756,Station,2021-08-26,"{'sentiment': '4 stars', 'confidence': 0.2769604027271271, 'score': 4}",4 stars,0.2769604027271271,4,"Falcon,ORG|Dragon’s 23rd,ORG",
17,Static fire test complete – targeting Saturday August 28 at 3 37 a m EDT for Falcon 9 launch of Dragon’s 23rd cargo resupply mission to the station →,1756,Station Hey since when is launch vehicle LOX medical grade Or is it the same supply chain with medical being refined downstream LOX is easy and cheap to make Should be done on site where not already anyway,2021-08-26,"{'sentiment': '3 stars', 'confidence': 0.3163541555404663, 'score': 3}",3 stars,0.3163541555404663,3,"Falcon,ORG|Dragon’s 23rd,ORG",
17,Static fire test complete – targeting Saturday August 28 at 3 37 a m EDT for Falcon 9 launch of Dragon’s 23rd cargo resupply mission to the station →,1756,Station,2021-08-26,"{'sentiment': '4 stars', 'confidence': 0.2769604027271271, 'score': 4}",4 stars,0.2769604027271271,4,"Falcon,ORG|Dragon’s 23rd,ORG",
17,Static fire test complete – targeting Saturday August 28 at 3 37 a m EDT for Falcon 9 launch of Dragon’s 23rd cargo resupply mission to the station →,1756,Station Wow such an inspirational message it is I wish all the engineering team across the world set their target like this this change Elon is going to create tunnel of thoughts to think beyond Earth Mars and then solar system,2021-08-26,"{'sentiment': '5 stars', 'confidence': 0.7302005887031555, 'score': 5}",5 stars,0.7302005887031555,5,"Falcon,ORG|Dragon’s 23rd,ORG","Elon,PERSON|Earth Mars,LOC"
21,Starship on the orbital launch pad,942,👀,2021-08-26,"{'sentiment': '5 stars', 'confidence': 0.30857792496681213, 'score': 5}",5 stars,0.30857792496681213,5,,
21,Starship on the orbital launch pad,942,t you want to have a lamp We go to the moon with the pig and then to the new planet,2021-08-26,"{'sentiment': '5 stars', 'confidence': 0.2489078938961029, 'score': 5}",5 stars,0.2489078938961029,5,,
21,Starship on the orbital launch pad,942,Find a nuclear power source Don’t pollute On one side you have a zero emission electric car amp on the other side you have these massive rockets polluting,2021-08-07,"{'sentiment': '1 star', 'confidence': 0.621921718120575, 'score': 1}",1 star,0.621921718120575,1,,
21,Starship on the orbital launch pad,942,LETS GOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,2021-08-28,"{'sentiment': '5 stars', 'confidence': 0.3064718246459961, 'score': 5}",5 stars,0.3064718246459961,5,,"OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,PRODUCT"
21,Starship on the orbital launch pad,942,let s go guys🚀🚀🚀🚀🚀,2021-08-09,"{'sentiment': '5 stars', 'confidence': 0.35526537895202637, 'score': 5}",5 stars,0.35526537895202637,5,,"🚀🚀🚀🚀🚀,ORG"
21,Starship on the orbital launch pad,942,How are the two joined together for launch Does the person in the basket have to join them,2021-08-06,"{'sentiment': '3 stars', 'confidence': 0.2920636534690857, 'score': 3}",3 stars,0.2920636534690857,3,,
21,Starship on the orbital launch pad,942,This material can be used to make a drum or even a rocket 😉,2021-08-06,"{'sentiment': '5 stars', 'confidence': 0.3335188627243042, 'score': 5}",5 stars,0.3335188627243042,5,,
21,Starship on the orbital launch pad,942,Replicating the dream,2021-08-31,"{'sentiment': '5 stars', 'confidence': 0.524447500705719, 'score': 5}",5 stars,0.524447500705719,5,,
25,29 Raptor engines and 4 grid fins have been installed on Super Heavy ahead of first orbital flight,4820,Holy Raptors 🦖🦖🌚🌚,2021-08-03,"{'sentiment': '5 stars', 'confidence': 0.5864937901496887, 'score': 5}",5 stars,0.5864937901496887,5,"first,ORDINAL|Super Heavy,ORG",
25,29 Raptor engines and 4 grid fins have been installed on Super Heavy ahead of first orbital flight,4820,Battlestar Galactica,2021-08-03,"{'sentiment': '4 stars', 'confidence': 0.3407277464866638, 'score': 4}",4 stars,0.3407277464866638,4,"first,ORDINAL|Super Heavy,ORG","Battlestar Galactica,WORK_OF_ART"
25,29 Raptor engines and 4 grid fins have been installed on Super Heavy ahead of first orbital flight,4820,This is simply ridiculous 😍 I can’t believe we’re living in this new era of monsters,2021-08-03,"{'sentiment': '1 star', 'confidence': 0.9014961123466492, 'score': 1}",1 star,0.9014961123466492,1,"first,ORDINAL|Super Heavy,ORG",
25,29 Raptor engines and 4 grid fins have been installed on Super Heavy ahead of first orbital flight,4820,Wish you a successful orbital flight,2021-08-03,"{'sentiment': '4 stars', 'confidence': 0.27842292189598083, 'score': 4}",4 stars,0.27842292189598083,4,"first,ORDINAL|Super Heavy,ORG",
25,29 Raptor engines and 4 grid fins have been installed on Super Heavy ahead of first orbital flight,4820,holy raptors,2021-08-03,"{'sentiment': '5 stars', 'confidence': 0.47127699851989746, 'score': 5}",5 stars,0.47127699851989746,5,"first,ORDINAL|Super Heavy,ORG",
25,29 Raptor engines and 4 grid fins have been installed on Super Heavy ahead of first orbital flight,4820,So is it safe to assume that those grid fins are test articles only and not representative of the final design,2021-08-03,"{'sentiment': '3 stars', 'confidence': 0.512790322303772, 'score': 3}",3 stars,0.512790322303772,3,"first,ORDINAL|Super Heavy,ORG",
25,29 Raptor engines and 4 grid fins have been installed on Super Heavy ahead of first orbital flight,4820,Why do you need 29 engines Can t you do the same with 4 engines to reduce complexity and probability of failure Is there a rational for it Saturn V used five F 1 engines,2021-08-03,"{'sentiment': '1 star', 'confidence': 0.3267744481563568, 'score': 1}",1 star,0.3267744481563568,1,"first,ORDINAL|Super Heavy,ORG","Saturn,PRODUCT"
25,29 Raptor engines and 4 grid fins have been installed on Super Heavy ahead of first orbital flight,4820,here we can see SpaceX jumping the gun again in a vain hope of having the first fully fitted super heavy booster work perfectly the first time you all can t honestly tell me you expect all 29 of those raptors to work perfectly first try what happened to being realistic,2021-08-03,"{'sentiment': '5 stars', 'confidence': 0.6490103602409363, 'score': 5}",5 stars,0.6490103602409363,5,"first,ORDINAL|Super Heavy,ORG","first,ORDINAL|SpaceX,PERSON"
27,100th build of a Raptor engine complete,7761,DOGE ETH Rad,2021-07-28,"{'sentiment': '5 stars', 'confidence': 0.30523303151130676, 'score': 5}",5 stars,0.30523303151130676,5,"100th,ORDINAL","DOGE ETH Rad,ORG"
27,100th build of a Raptor engine complete,7761,I just realized y’all actually have to make shit to go to space,2021-07-26,"{'sentiment': '1 star', 'confidence': 0.32730865478515625, 'score': 1}",1 star,0.32730865478515625,1,"100th,ORDINAL",
27,100th build of a Raptor engine complete,7761,100th build of a Raptor engine complete 👉 And we re ready to go to the moon 💦🚀—— gt 🌙,2021-07-28,"{'sentiment': '5 stars', 'confidence': 0.8832504749298096, 'score': 5}",5 stars,0.8832504749298096,5,"100th,ORDINAL","100th,ORDINAL|gt 🌙,PERSON"
27,100th build of a Raptor engine complete,7761,All my DOGE will be distributed among everyone who takes part in this event You can find all the information on the website 1 Like amp Retweet 2 Join Here spacewalk fund✭,2021-07-26,"{'sentiment': '5 stars', 'confidence': 0.4905857443809509, 'score': 5}",5 stars,0.4905857443809509,5,"100th,ORDINAL",
27,100th build of a Raptor engine complete,7761,Dec0de and receive C0 NS at,2021-07-27,"{'sentiment': '5 stars', 'confidence': 0.25853419303894043, 'score': 5}",5 stars,0.25853419303894043,5,"100th,ORDINAL","C0 NS,PERSON|Dec0de,ORG"
27,100th build of a Raptor engine complete,7761,Raptor engines will power your rockets but Raptor will take you beyond the moon You know you wanna love token especially with their up coming and coming out,2021-07-29,"{'sentiment': '4 stars', 'confidence': 0.3857404887676239, 'score': 4}",4 stars,0.3857404887676239,4,"100th,ORDINAL",
27,100th build of a Raptor engine complete,7761,Zach Why were the pictures taken many hours apart,2021-07-29,"{'sentiment': '1 star', 'confidence': 0.3946886956691742, 'score': 1}",1 star,0.3946886956691742,1,"100th,ORDINAL","Zach,PERSON"
27,100th build of a Raptor engine complete,7761,our father fuck bank invest in dogecoin,2021-07-28,"{'sentiment': '5 stars', 'confidence': 0.3744942247867584, 'score': 5}",5 stars,0.3744942247867584,5,"100th,ORDINAL",
27,100th build of a Raptor engine complete,7761,Do you or your family like Pokemon We have a full deck of physical NFTs based on you with your name on it All you have to do is like and retweet this post What other NFTs send you physical cards,2021-07-28,"{'sentiment': '1 star', 'confidence': 0.35624492168426514, 'score': 1}",1 star,0.35624492168426514,1,"100th,ORDINAL",
28,NASA has selected Falcon Heavy to fly Europa Clipper Launching in October 2024 this interplanetary mission will study whether Jupiter s icy moon Europa could have conditions suitable for life,4565,,2021-07-23,"{'sentiment': '2 stars', 'confidence': 0.26056772470474243, 'score': 2}",2 stars,0.26056772470474243,2,"Europa,LOC|Jupiter,PRODUCT|Europa Clipper Launching,ORG|Falcon Heavy,ORG|NASA,ORG",
28,NASA has selected Falcon Heavy to fly Europa Clipper Launching in October 2024 this interplanetary mission will study whether Jupiter s icy moon Europa could have conditions suitable for life,4565,We’re one step closer to exploring Europa 🚀,2021-07-23,"{'sentiment': '5 stars', 'confidence': 0.32734185457229614, 'score': 5}",5 stars,0.32734185457229614,5,"Europa,LOC|Jupiter,PRODUCT|Europa Clipper Launching,ORG|Falcon Heavy,ORG|NASA,ORG","Europa,LOC"
28,NASA has selected Falcon Heavy to fly Europa Clipper Launching in October 2024 this interplanetary mission will study whether Jupiter s icy moon Europa could have conditions suitable for life,4565,Elon ready to go to space,2021-07-23,"{'sentiment': '5 stars', 'confidence': 0.3533535301685333, 'score': 5}",5 stars,0.3533535301685333,5,"Europa,LOC|Jupiter,PRODUCT|Europa Clipper Launching,ORG|Falcon Heavy,ORG|NASA,ORG",
28,NASA has selected Falcon Heavy to fly Europa Clipper Launching in October 2024 this interplanetary mission will study whether Jupiter s icy moon Europa could have conditions suitable for life,4565,,2021-07-23,"{'sentiment': '2 stars', 'confidence': 0.26056772470474243, 'score': 2}",2 stars,0.26056772470474243,2,"Europa,LOC|Jupiter,PRODUCT|Europa Clipper Launching,ORG|Falcon Heavy,ORG|NASA,ORG",
28,NASA has selected Falcon Heavy to fly Europa Clipper Launching in October 2024 this interplanetary mission will study whether Jupiter s icy moon Europa could have conditions suitable for life,4565,What is Space X Do you know SADBABY 🚀🚀🚀🚀,2021-07-23,"{'sentiment': '1 star', 'confidence': 0.45726829767227173, 'score': 1}",1 star,0.45726829767227173,1,"Europa,LOC|Jupiter,PRODUCT|Europa Clipper Launching,ORG|Falcon Heavy,ORG|NASA,ORG","SADBABY,ORG"
28,NASA has selected Falcon Heavy to fly Europa Clipper Launching in October 2024 this interplanetary mission will study whether Jupiter s icy moon Europa could have conditions suitable for life,4565,Imagine if elon was as committed to ending hunger or to providing education to third world countries as he is to making life multiplanitory it wouldn t be as sexy,2021-07-23,"{'sentiment': '2 stars', 'confidence': 0.28710076212882996, 'score': 2}",2 stars,0.28710076212882996,2,"Europa,LOC|Jupiter,PRODUCT|Europa Clipper Launching,ORG|Falcon Heavy,ORG|NASA,ORG","third,ORDINAL"
28,NASA has selected Falcon Heavy to fly Europa Clipper Launching in October 2024 this interplanetary mission will study whether Jupiter s icy moon Europa could have conditions suitable for life,4565,Congratulations🥳 SpaceX is the best👍 The deal also saves NASA about 2 billion,2021-07-23,"{'sentiment': '5 stars', 'confidence': 0.5296511650085449, 'score': 5}",5 stars,0.5296511650085449,5,"Europa,LOC|Jupiter,PRODUCT|Europa Clipper Launching,ORG|Falcon Heavy,ORG|NASA,ORG","NASA,ORG|SpaceX,PERSON|about 2 billion,MONEY"
29,Dragon has autonomously re docked with the Station,3407,Station Token Try this on for size We will go to the moon with you,2021-07-22,"{'sentiment': '5 stars', 'confidence': 0.4178638160228729, 'score': 5}",5 stars,0.4178638160228729,5,,
29,Dragon has autonomously re docked with the Station,3407,Station It s Time To Rise,2021-07-22,"{'sentiment': '3 stars', 'confidence': 0.2796374559402466, 'score': 3}",3 stars,0.2796374559402466,3,,
29,Dragon has autonomously re docked with the Station,3407,Station The next destination is the Moon Who will be the winner Or Lanceria Lanc is already the winner,2021-07-22,"{'sentiment': '4 stars', 'confidence': 0.3005368709564209, 'score': 4}",4 stars,0.3005368709564209,4,,"Moon,PERSON|Lanceria Lanc,PERSON"
29,Dragon has autonomously re docked with the Station,3407,Station Try this 😂😂,2021-07-21,"{'sentiment': '5 stars', 'confidence': 0.3476592004299164, 'score': 5}",5 stars,0.3476592004299164,5,,
29,Dragon has autonomously re docked with the Station,3407,Station man you two are lit 🔥,2021-07-21,"{'sentiment': '1 star', 'confidence': 0.2943144142627716, 'score': 1}",1 star,0.2943144142627716,1,,
29,Dragon has autonomously re docked with the Station,3407,Station,2021-07-21,"{'sentiment': '4 stars', 'confidence': 0.2769604027271271, 'score': 4}",4 stars,0.2769604027271271,4,,
29,Dragon has autonomously re docked with the Station,3407,Station Waiting for to say Doge Coin To the moon in the live stream,2021-07-21,"{'sentiment': '5 stars', 'confidence': 0.25805893540382385, 'score': 5}",5 stars,0.25805893540382385,5,,"Doge Coin,ORG"
